id,title,url,source,publish_date,isFakeNews,nb_title_found
Real_44-Webpage,"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcn.ws/2cQBD2w,http://abcn.ws,,False,1090000000.0
Real_45-Webpage,How to watch the first presidential debate,http://cnn.it/2djsykq,http://cnn.it,,False,36800.0
Real_46-Webpage,Topics for first presidential debate announced,http://politi.co/2cZokC4,http://politi.co,1474303868000.0,False,55.0
Real_47-Webpage,KISS Bassist Gene Simmons on How to Stop Islamic Terrorism,http://eaglerising.com/37013/kiss-bassist-gene-simmons-on-how-to-stop-islamic-terrorism-profile-video/,http://eaglerising.com,1474700746000.0,False,45400.0
Real_48-Webpage,"Clinton: Tulsa shooting 'unbearable,' should be 'intolerable'",http://cnn.it/2cQyS4N,http://cnn.it,,False,8.0
Real_49-Webpage,Conway: Trump will explain his Islamic State plan if asked,http://politi.co/2dm2wkm,http://politi.co,1474874720000.0,False,3.0
Real_5-Webpage,Obama in NYC: 'We all have a role to play' in terror fight after suspected bombings,http://cnn.it/2cTtbDk,http://cnn.it,,False,2000000.0
Real_50-Webpage,Obama: Refugee crisis is test of our humanity,http://cnn.it/2deTou2,http://cnn.it,,False,136.0
Real_51-Webpage,Trump labels Clinton 'weak and ineffective' in wake of bombings,http://cnn.it/2d6LAP3,http://cnn.it,,False,6.0
Real_52-Webpage,In Defense of ‘He Said/She Said’ Journalism,http://politi.co/2daL69Q,http://politi.co,1474607580000.0,False,7.0
Real_53-Webpage,Inmate Dead From Alleged Mistreatment In Jail Run By Infamous Pro-Trump Sheriff,http://www.addictinginfo.org/2016/09/20/inmate-dead-from-alleged-mistreatment-in-jail-run-by-infamous-pro-trump-sheriff/,http://www.addictinginfo.org,1474329600000.0,False,1.0
Real_54-Webpage,Debate Commission STUNS Journalists By Siding With Trump: Fact Checking Is Out Of Bounds (VIDEO),http://www.ifyouonlynews.com/politics/debate-commission-stuns-journalists-by-siding-with-trump-fact-checking-is-out-of-bounds-video/,http://www.ifyouonlynews.com,1474813297000.0,False,2310000.0
Real_55-Webpage,Trump camp: ‘Donald Trump is guilty of answering the question asked’,http://politi.co/2doygoM,http://politi.co,1474960666000.0,False,5.0
Real_56-Webpage,France becomes the first country to ban plastic plates and cutlery,https://www.washingtonpost.com/news/worldviews/wp/2016/09/19/france-bans-plastic-plates-and-cutlery/,https://www.washingtonpost.com,1474243200000.0,False,577.0
Real_57-Webpage,Paul Ryan ducks on stop-and-frisk,http://cnn.it/2de7kZ4,http://cnn.it,,False,7.0
Real_58-Webpage,Charlotte Police REVEAL What They Said To Black Man Just Moments Before Shooting…,http://rightwingnews.com/top-news/charlotte-police-reveal-said-black-man-just-moments-shooting/,http://rightwingnews.com,1474490291000.0,False,2.0
Real_59-Webpage,Kaine visits site of Orlando mass shooting,http://politi.co/2d1z7fz,http://politi.co,1474912644000.0,False,2.0
Real_6-Webpage,Obama weighs in on the debate,http://politi.co/2dpdeXp,http://politi.co,1474984149000.0,False,552.0
Real_60-Webpage,How Trump Is Hiding From The Media Like A Total Coward,http://www.addictinginfo.org/2016/09/20/how-trump-is-hiding-from-the-media-like-a-total-coward/,http://www.addictinginfo.org,1474329600000.0,False,1.0
Real_61-Webpage,“Why Aren’t I 50 Points Ahead?” – Eagle Rising,http://eaglerising.com/36936/hillary-wants-to-know-why-arent-i-50-points-ahead/,http://eaglerising.com,1474529428000.0,False,31100.0
Real_62-Webpage,Bobby Knight: Nobody can 'correct mistakes' like Trump,http://politi.co/2cRiK2U,http://politi.co,1474469645000.0,False,4.0
Real_63-Webpage,BREAKING: Pipe Bombs Found in New Jersey Train Station,http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/,http://rightwingnews.com,1474258610000.0,False,1.0
Real_64-Webpage,Hillary Clinton on Between Two Ferns: 'I really regret doing this',http://cnn.it/2djV0ml,http://cnn.it,,False,2.0
Real_65-Webpage,Magistrate won't order federal arraignment for bombing suspect,http://politi.co/2cS4PJJ,http://politi.co,1474491232000.0,False,2.0
Real_66-Webpage,US: ISIS did not use mustard agent in base attack,http://cnn.it/2dwOp8d,http://cnn.it,,False,7.0
Real_67-Webpage,"Terrorist Attacks Will Likely Affect 2016 Presidential Race, Experts Say",http://abcn.ws/2cDjJ92,http://abcn.ws,,False,7.0
Real_68-Webpage,Everything you need to know about Trump and Clinton’s first 2016 presidential debate,http://politi.co/2d3mmAD,http://politi.co,1474381829000.0,False,4.0
Real_69-Webpage,U.S. attorney sees no rush to arraign Rahami in federal court,http://politi.co/2cS8sh4,http://politi.co,1474471057000.0,False,2.0
Real_7-Webpage,Donald Trump's rise puts Ted Cruz in a bind,http://cnn.it/2dlbk5X,http://cnn.it,,False,8.0
Real_70-Webpage,Trump hits Clinton on Islamic State: ‘It is time for change’,http://politi.co/2cEsAnL,http://politi.co,1474360141000.0,False,3.0
Real_71-Webpage,Bridgegate: Port Authority officials planned to make Fort Lee 'traffic jam as bad as possible',http://cnn.it/2dn8vWp,http://cnn.it,,False,2.0
Real_72-Webpage,Bono: ‘Trump is potentially the worst idea that ever happened to America’,http://politi.co/2cN5r3A,http://politi.co,1474361025000.0,False,115.0
Real_73-Webpage,2016 presidential race tightens in Florida,http://cnn.it/2ddxgjJ,http://cnn.it,,False,1.0
Real_74-Webpage,HuffPo Just Dropped The Mic On Internet Polls Saying Trump Crushed Hillary In Last Night’s Debate,http://addictinginfo.org/2016/09/27/huffpo-just-dropped-the-mic-on-internet-polls-saying-trump-crushed-hillary-in-last-nights-debate/,http://addictinginfo.org,1474934400000.0,False,1.0
Real_75-Webpage,Tim Kaine on Libertarian ticket: 'Everybody knows they're not going to win',http://cnn.it/2cX5Nof,http://cnn.it,,False,5.0
Real_76-Webpage,Watch Joe Biden Take Trump’s Own Words And Tear Him To SHREDS After Debate (VIDEO),http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/,http://addictinginfo.org,1474934400000.0,False,1.0
Real_77-Webpage,U.S. mistakenly granted citizenship to hundreds of immigrants,http://politi.co/2cKqILg,http://politi.co,1474283649000.0,False,8.0
Real_78-Webpage,Insiders: The heat is on Hillary,http://politi.co/2cP9WaV,http://politi.co,1474866410000.0,False,153.0
Real_79-Webpage,Donald Trump Jr. Just Pinned A Tweet So Stupid It Will Make Your Eyes Bleed ‹ Opposition Report,http://winningdemocrats.com/donald-trump-jr-just-pinned-a-tweet-so-stupid-it-will-make-your-eyes-bleed/,http://winningdemocrats.com,,False,211.0
Real_8-Webpage,More Milestone Moments for Donald Trump! – Eagle Rising,http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/,http://eaglerising.com,1474243551000.0,False,1.0
Real_80-Webpage,Donald Trump retreats to friendly media ground,http://cnn.it/2dcjQUU,http://cnn.it,,False,10.0
Real_81-Webpage,Pence gives no specifics on why Trump Foundation story is inaccurate,http://politi.co/2d1BwU6,http://politi.co,1474445384000.0,False,6.0
Real_82-Webpage,Details Emerge About NYC Bomb Suspect Ahmad Khan Rahami,http://abcn.ws/2cMLIxB,http://abcn.ws,,False,6.0
Real_83-Webpage,Trump’s puzzling pitch to black voters,http://politi.co/2cRQmvU,http://politi.co,1474460641000.0,False,5.0
Real_84-Webpage,Joe Arpaio: Trump didn’t call Obama’s birth certificate ‘legitimate’,http://politi.co/2cLospd,http://politi.co,1474474598000.0,False,2.0
Real_85-Webpage,Barack Obama at Benjamin Netanyahu meeting: 'He is always very candid with us',http://cnn.it/2dgYW6Z,http://cnn.it,,False,322.0
Real_86-Webpage,McAuliffe hangs with Willie Nelson -- and his weed,http://cnn.it/2dbrw9X,http://cnn.it,,False,3.0
Real_87-Webpage,The Mystery of Trump’s Man in Moscow: Carter Page,http://politi.co/2cYpJ8p,http://politi.co,1474634160000.0,False,5.0
Real_88-Webpage,It’s “Trump is HITLER” Month at the Washington Post – Eagle Rising,http://eaglerising.com/36955/its-trump-is-hitler-month-at-the-washington-post/,http://eaglerising.com,1474526406000.0,False,1.0
Real_89-Webpage,Obama’s team isn’t laughing at Trump anymore,http://politi.co/2cW2vAD,http://politi.co,1474866060000.0,False,57.0
Real_9-Webpage,"Georgia poll: Donald Trump, Hillary Clinton in tight race",http://cnn.it/2cynaZx,http://cnn.it,,False,3.0
Real_90-Webpage,Chelsea Handler Gets The Last Word After RNC Chair Attacks Hillary For Not Smiling (VIDEO),http://www.addictinginfo.org/2016/09/19/chelsea-handler-gets-the-last-word-after-rnc-chair-attacks-hillary-for-not-smiling-video/,http://www.addictinginfo.org,1474243200000.0,False,1.0
Real_91-Webpage,Is Donald Trump qualified to be president?,http://politi.co/2dkiM5e,http://politi.co,1474866599000.0,False,424.0
Real_1-Webpage-P,"Trump Just Insulted Millions Who Lost Everything In Bush's Recession, ""That's Just Business""",http://occupydemocrats.com/2016/09/27/trump-just-insulted-millions-lost-everything-bushs-recession-thats-just-business/,http://occupydemocrats.com,1474934400000.0,False,1.0
Real_10-Webpage-P,Famous dog killed in spot she waited a year for her owner to return to! [VIDEO],http://rightwingnews.com/top-news/famous-dog-killed-spot-waited-year-owner-return/,http://rightwingnews.com,1474948336000.0,False,1.0
Real_100-Webpage-P,House oversight panel votes Clinton IT chief in contempt,http://cnn.it/2deaH2d,http://cnn.it,,False,6.0
Real_101-Webpage-P,"America Just Tragically Lost A Country Music Icon, Please Pray For Jean Shepard’s Family",http://newsbake.com/entertainment-news/music-entertainment/america-just-tragically-lost-a-country-music-icon-please-pray-for-jean-shepards-family/?utm_source=Right+Wing+News&utm_medium=Arnold+Palmer%2F9%2F26&utm_content=Right+Wing+News%2FLegendary+Country%2F9%2F26,http://newsbake.com,1474898600000.0,False,1.0
Real_102-Webpage-P,Monuments to the Battle for the New South,http://politi.co/2dd9U1x,http://politi.co,1473941820000.0,False,9.0
Real_103-Webpage-P,"RACE TIED on debate day; Colo. and Pa. have turned tight -- CLINTON hosting more than 1,200 watch parties -- THE PLAYBOOK INTERVIEW: Stephanie Schriock -- B’DAY: Dave Weigel",http://politi.co/2dkzgKC,http://politi.co,1474873832000.0,False,4.0
Real_104-Webpage-P,Giuliani slams Lester Holt for fact-checking like Candy Crowley,http://politi.co/2dd2Ajf,http://politi.co,1474971551000.0,False,7.0
Real_105-Webpage-P,Kaine doesn't feel bad for Pence,http://politi.co/2cRoo3f,http://politi.co,1474452760000.0,False,3.0
Real_106-Webpage-P,Anti-Trump Super PAC Launches Pre-Debate Video Featuring Hofstra Students,http://abcn.ws/2dgPtRo,http://abcn.ws,,False,4.0
Real_107-Webpage-P,Glenn Beck shares buyer's remorse on Cruz endorsement,http://politi.co/2dmOPx8,http://politi.co,1474902647000.0,False,5.0
Real_108-Webpage-P,NY Gov. Andrew Cuomo disputes Trump's claim cops are 'afraid' to do their jobs,http://cnn.it/2d3tTeL,http://cnn.it,,False,2.0
Real_109-Webpage-P,Clinton economy speech to focus on valuing people with disabilities,http://cnn.it/2deB1Fu,http://cnn.it,,False,6.0
Real_11-Webpage-P,Trump: 'I was going to say something extremely rough' to Clinton,http://politi.co/2cYOq5I,http://politi.co,1474931249000.0,False,2.0
Real_110-Webpage-P,The 8 Biggest Unforced Errors in Debate History,http://politi.co/2dlg4MU,http://politi.co,1474717800000.0,False,656.0
Real_111-Webpage-P,Trump Calls For This Racist Policy To Be Forced On Every State,http://www.addictinginfo.org/2016/09/21/trump-calls-for-this-racist-policy-to-be-forced-on-every-state/,http://www.addictinginfo.org,1474416000000.0,False,2.0
Real_112-Webpage-P,Obama Claims It Will Be A Personal Insult If You Don’t Vote For Hillary [VIDEO],http://rightwingnews.com/top-news/obama-claims-will-personal-insult-dont-vote-hillary-video/,http://rightwingnews.com,1474245269000.0,False,1.0
Real_113-Webpage-P,Robert Kennedy Would Have Hated Donald Trump,http://politi.co/2cGb5l5,http://politi.co,1474560600000.0,False,217.0
Real_114-Webpage-P,Is West Virginia Holding America’s Weirdest Election?,http://politi.co/2d2EDuM,http://politi.co,1474454580000.0,False,59.0
Real_115-Webpage-P,This Was the Trump Hillary Wanted America to See—But Did It Work?,http://politi.co/2dcfCgO,http://politi.co,1474995060000.0,False,4.0
Real_116-Webpage-P,Pence: There's too much talk of police department 'racism',http://politi.co/2cUFU8G,http://politi.co,1474559104000.0,False,10.0
Real_117-Webpage-P,Trump Jr. Once Again Shows His Lack Of Humanity With Disgusting Tweet About Syrian Refugees,http://www.addictinginfo.org/2016/09/20/trump-jr-once-again-shows-his-lack-of-humanity-with-disgusting-tweet-about-syrian-refugees/,http://www.addictinginfo.org,1474329600000.0,False,3.0
Real_118-Webpage-P,Clinton demands Charlotte police video release 'without delay',http://politi.co/2d6lgRT,http://politi.co,1474637900000.0,False,4.0
Real_119-Webpage-P,"Muslim Afghani Rapes 2-YEAR-OLD, Gets 2 Years in Prison…Declares Himself ‘Superstar’ – Eagle Rising",http://eaglerising.com/36944/muslim-afghani-rapes-2-year-old-gets-2-years-in-prison-declares-himself-superstar/,http://eaglerising.com,1474527602000.0,False,1.0
Real_12-Webpage-P,Trump needles Clinton: ‘Sleep well Hillary — see you at the debate!’,http://politi.co/2cGp6EH,http://politi.co,1474368432000.0,False,6.0
Real_120-Webpage-P,"TRUTH COMES OUT! Keith Lamont Scott's Did This To His Wife Last Year and She Said ""He is a Killer"" ⋆ Freedom Daily",http://freedomdaily.com/truth-comes-keith-lamont-scotts-wife-last-year-said-killer/,http://freedomdaily.com,1475010506000.0,False,1.0
Real_13-Webpage-P,"Trump Won’t Tell America Where His Products Are Made, So Here’s A Handy Guide (IMAGES)",http://addictinginfo.org/2016/09/26/trump-wont-tell-america-where-his-products-are-made-so-heres-a-handy-guide-images/,http://addictinginfo.org,1474848000000.0,False,2.0
Real_14-Webpage-P,Black Caucus marches to DOJ to protest shootings,http://politi.co/2cTzPJz,http://politi.co,1474536006000.0,False,10.0
Real_15-Webpage-P,Trump Silent As Police Credit A Sikh Immigrant With Capturing NYC Bomber,http://occupydemocrats.com/2016/09/20/trump-silent-police-credit-sikh-immigrant-capturing-nyc-bomber/,http://occupydemocrats.com,1474329600000.0,False,7.0
Real_16-Webpage-P,Clinton on Trump's birther claim: A 'racist lie',http://politi.co/2d25FGy,http://politi.co,1474928824000.0,False,6.0
Real_17-Webpage-P,When does early voting start in every state?,http://politi.co/2d3R8Jw,http://politi.co,1474435110000.0,False,178.0
Real_18-Webpage-P,Rep. Peter King: We shouldn't be 'pandering' to political correctness,http://politi.co/2cNmBKW,http://politi.co,1474283903000.0,False,5.0
Real_19-Webpage-P,28-year-old man sought in Manhattan blast,http://politi.co/2cjO7Ux,http://politi.co,1474272304000.0,False,3.0
Real_2-Webpage-P,Trump Campaign Chair Says Racism Didn't Exist Before Obama In Viral Rant,http://occupydemocrats.com/2016/09/22/unhinged-trump-campaign-chair-says-racism-didnt-exist-obama-viral-rant-2/,http://occupydemocrats.com,1474502400000.0,False,4.0
Real_20-Webpage-P,"Christie among the most unpopular governors in the country, poll finds",http://politi.co/2cZxICx,http://politi.co,1474369091000.0,False,4.0
Real_21-Webpage-P,"Donald Trump, Hillary Clinton Spar Over Taxes in First Presidential Debate",http://abcn.ws/2dnuLiI,http://abcn.ws,,False,6.0
Real_22-Webpage-P,Look What Was Just SPOTTED Inside The Student Center At Hofstra University,http://www.chicksontheright.com/hofstra-universitys-student-union-puts-trigger-warning-ahead-tonights-debate/?utm_source=RWN&utm_medium=RWN&utm_campaign=RWN,http://www.chicksontheright.com,1474919176000.0,False,1.0
Real_23-Webpage-P,Early Voting In North Carolina Shows GREAT NEWS For Democrats,http://author.addictinginfo.org/2016/09/23/early-voting-in-north-carolina-shows-great-news-for-democrats/,http://author.addictinginfo.org,1474588800000.0,False,3.0
Real_24-Webpage-P,Cop Dies From Tuberculosis After Suspect Spat At Her,http://www.opposingviews.com/i/health/female-cop-dies-disease-after-criminal-spits-her-face-during-arrest?fb=rwn,http://www.opposingviews.com,,False,1.0
Real_25-Webpage-P,UK Begins Construction On “Great Wall” – Meant to Keep Illegal Migrants OUT (VIDEO),http://rightwingnews.com/europe/uk-begins-construction-great-wall-meant-keep-illegal-migrants-video/,http://rightwingnews.com,1474562638000.0,False,1.0
Real_26-Webpage-P,"Donald Trump, Germany’s disfavored son – POLITICO",http://politi.co/2df6xHB,http://politi.co,1474601447000.0,False,5.0
Real_27-Webpage-P,NFL Superstar Unleashes 4 Word Bombshell on Reporter Pushing Him to Protest Anthem,http://conservativebyte.com/2016/09/finally-some-common-sense-in-charlotte-we-should-applaud-this-young-man/,http://conservativebyte.com,,False,2.0
Real_28-Webpage-P,Trump team talking to veteran GOP ad man Elsass,http://politi.co/2d2BkGM,http://politi.co,1474384396000.0,False,4.0
Real_29-Webpage-P,McCrory calls state of emergency in Charlotte after unrest,http://politi.co/2d5L43j,http://politi.co,1474503757000.0,False,4.0
Real_3-Webpage-P,'Locked the black bitch out': White students under investigation after racist Snapchat reveals campus harassment,,,,False,1.0
Real_30-Webpage-P,"Donald Trump Calls for Nationwide Stop-and-Frisk Policy, Then Rolls It Back",http://abcn.ws/2ddGVux,http://abcn.ws,,False,7.0
Real_31-Webpage-P,UN to resume Syria aid deliveries – POLITICO,http://politi.co/2cNdAY7,http://politi.co,1474536967000.0,False,2.0
Real_32-Webpage-P,"KISS’ Gene Simmons: “You Want to Win the War on Terror? Profile Everyone, Profile ME!” [VIDEO]",http://rightwingnews.com/celebrities/kiss-gene-simmons-want-win-war-terror-profile-everyone-profile/,http://rightwingnews.com,1474385335000.0,False,10.0
Real_33-Webpage-P,Kerry says Syrian diplomacy at impasse after truce collapses,http://politi.co/2cURhx8,http://politi.co,1474568230000.0,False,3.0
Real_34-Webpage-P,Ford Motor CEO Says Trump Is Lying AGAIN! Company Is NOT Moving U.S. Operations To Mexico,http://www.liberalamerica.org/2016/09/17/ford-motor-ceo-says-trump-lying-company-not-moving-u-s-operations-mexico/,http://www.liberalamerica.org,1474070400000.0,False,2.0
Real_35-Webpage-P,"BREAKING: Toby Keith Forced To Cancel Show, I Didn’t Expect This",http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23,http://newsbake.com,1474642281000.0,False,1.0
Real_36-Webpage-P,"Clinton, Trump meet world leaders for very different reasons",http://www.cnn.com/2016/09/19/politics/trump-clinton-egypt-fattah-el-sisi/index.html,http://www.cnn.com,1474243200000.0,False,43.0
Real_37-Webpage-P,Road to 270: CNN's general election map,http://cnn.it/2cVdQBY,http://cnn.it,,False,9.0
Real_38-Webpage-P,North Korea at UN: US faces 'tremendous consequences',http://cnn.it/2cVh9ZP,http://cnn.it,,False,7.0
Real_39-Webpage-P,“See What Happens to Her!” [VIDEO] – Eagle Rising,http://eaglerising.com/36873/trump-challenges-hillary-to-disarm-her-bodyguards-see-what-happens-to-her-video/,http://eaglerising.com,1474416747000.0,False,5.0
Real_4-Webpage-P,Massive Protests Erupt In North Carolina After Police Kill Disabled Black Man,http://occupydemocrats.com/2016/09/21/massive-protests-erupt-north-carolina-police-kill-disabled-black-man/,http://occupydemocrats.com,1474416000000.0,False,2.0
Real_40-Webpage-P,LA Police Commission Tells Officers How To Deal With Armed Suspects And It Is INSANE ⋆ Freedom Daily,http://freedomdaily.com/la-police-commission-officers-armed-suspects/,http://freedomdaily.com,1474665597000.0,False,1.0
Real_41-Webpage-P,"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcn.ws/2cCz75G,http://abcn.ws,,False,825.0
Real_42-Webpage-P,Worst. President. Ever.,http://politi.co/2cGdput,http://politi.co,1474196700000.0,False,971.0
Real_43-Webpage-P,"Texas, California Separatists Attend Kremlin-Funded Conference",http://abcn.ws/2d7uFbf,http://abcn.ws,,False,53.0
Real_44-Webpage-P,"Obama, in an awkward twist, becomes Saudi Arabia's defender",http://politi.co/2deClfw,http://politi.co,1474567134000.0,False,218.0
Real_45-Webpage-P,McConnell punts budget vote to buy time for deal,http://politi.co/2cksDqD,http://politi.co,1474293333000.0,False,6.0
Real_46-Webpage-P,Former Miss Universe sizes up Melania Trump: 'I think I speak more English',http://politi.co/2dpRUAG,http://politi.co,1474989583000.0,False,7.0
Real_47-Webpage-P,Ivanka Trump to meet with female Republican Congress members,http://cnn.it/2ddRwBq,http://cnn.it,,False,2.0
Real_48-Webpage-P,Barney Frank: Tea party outmaneuvered Democrats,http://cnn.it/2dtCBUb,http://cnn.it,,False,1.0
Real_49-Webpage-P,BREAKING: North Carolina Drops Anti-LGBT 'Bathroom Bill' Lawsuit Against US,,,,False,1.0
Real_5-Webpage-P,Howard Dean ROASTS Trump Over Debate Sniffles: ‘Coke User’? (TWEETS),http://addictinginfo.org/2016/09/27/howard-dean-roasts-trump-over-debate-sniffles-cocaine-user-tweets/,http://addictinginfo.org,1474934400000.0,False,2.0
Real_50-Webpage-P,Obama: 'There's a reason why we haven't had a woman President',http://cnn.it/2cx93na,http://cnn.it,,False,9.0
Real_51-Webpage-P,"Michelle Obama jokes about Melania Trump plagiarism: 'Yeah, that was tough'",http://cnn.it/2dguLNq,http://cnn.it,,False,6.0
Real_52-Webpage-P,NFL Superstar Unleashes 4 Word Bombshell on Reporter Pushing Him to Protest Anthem,http://conservativebyte.com/2016/09/our-nations-top-general-troubled-by-u-s-cash-to-iran/,http://conservativebyte.com,,False,2.0
Real_53-Webpage-P,Trump Gets ANNIHILATED On Twitter After He Pretends He Didn’t Just Trash Police Officers (TWEETS),http://www.addictinginfo.org/2016/09/19/trump-gets-annihilated-on-twitter-after-he-pretends-he-didnt-just-trash-police-officers-tweets/,http://www.addictinginfo.org,1474243200000.0,False,1.0
Real_54-Webpage-P,"Good News Folks, God Is Now Protecting Donald Trump From A ‘Concentrated Satanic Attack’ (VIDEO)",http://www.addictinginfo.org/2016/09/23/good-news-folks-god-is-now-protecting-donald-trump-from-a-concentrated-satanic-attack-video/,http://www.addictinginfo.org,1474588800000.0,False,3.0
Real_55-Webpage-P,"McConnell, Pelosi, Ryan seek deal on government funding impasse",http://politi.co/2d6WORj,http://politi.co,1474982464000.0,False,3.0
Real_56-Webpage-P,Libertarian candidates: We will alter course of the election,http://politi.co/2cj6KrE,http://politi.co,1474232307000.0,False,4.0
Real_57-Webpage-P,NFL Superstar Unleashes 4 Word Bombshell on Reporter Pushing Him to Protest Anthem,http://conservativebyte.com/2016/09/cnn-panel-gets-so-heated-host-pulls-the-plug-video/,http://conservativebyte.com,,False,2.0
Real_58-Webpage-P,Trump hints Obama to blame for Charlotte unrest,http://politi.co/2cJlAWU,http://politi.co,1474532948000.0,False,6.0
Real_59-Webpage-P,"US boy, six, asks Obama if he can adopt Omran Daqneesh",http://cnn.it/2cTxgav,http://cnn.it,,False,1.0
Real_6-Webpage-P,"New York Times Will FINALLY Start Calling Trump A ""Liar""",http://occupydemocrats.com/2016/09/20/just-new-york-times-will-finally-start-calling-trump-liar/,http://occupydemocrats.com,1474329600000.0,False,1.0
Real_60-Webpage-P,Trump 'happy' he didn't bring up Bill Clinton's affairs,http://politi.co/2czkZc8,http://politi.co,1474931826000.0,False,3.0
Real_61-Webpage-P,How Congress Can Override President Obama's Veto of the 9/11 Bill,http://abcn.ws/2d7sJ2y,http://abcn.ws,,False,2.0
Real_62-Webpage-P,Trump Campaign Chair Says Racism Didn’t Exist Before Obama – Promptly Resigns,http://author.addictinginfo.org/2016/09/22/trump-campaign-chair-says-racism-didnt-exist-before-obama-promptly-resigns/,http://author.addictinginfo.org,1474502400000.0,False,4.0
Real_63-Webpage-P,"Obama, Biden honor Arnold Palmer",http://cnn.it/2d3KEZt,http://cnn.it,,False,6.0
Real_64-Webpage-P,DOJ: Chinese company tried to evade U.S. sanctions against North Korea,http://politi.co/2cykLBS,http://politi.co,1474889709000.0,False,4.0
Real_65-Webpage-P,Debate breaks record as most-watched in U.S. history,http://cnn.it/2dwwCh9,http://cnn.it,,False,485.0
Real_66-Webpage-P,NATO chief counterattacks against Donald Trump – POLITICO,http://politi.co/2d15Len,http://politi.co,1474982556000.0,False,5.0
Real_67-Webpage-P,Reality Check: Was 'stop-and-frisk' effective?,http://cnn.it/2cp0zgU,http://cnn.it,,False,9.0
Real_68-Webpage-P,Trump Jr. defends Skittles tweet: 'I don't deal in microaggression',http://cnn.it/2dl3hpQ,http://cnn.it,,False,7.0
Real_69-Webpage-P,Obama nominates ambassador to Cuba in long-shot move,http://politi.co/2dqcRvf,http://politi.co,1474996450000.0,False,7.0
Real_7-Webpage-P,Conservatives Throw A Hissy Fit Because Michelle Obama Talked About Slavery At Black History Museum,http://author.addictinginfo.org/2016/09/23/conservatives-throw-a-hissy-fit-because-michelle-obama-talked-about-slavery-at-black-history-museum/,http://author.addictinginfo.org,1474588800000.0,False,2.0
Real_70-Webpage-P,"Hillary Clinton leads Donald Trump by 6 points, according to national poll",http://cnn.it/2cRGTGk,http://cnn.it,,False,2.0
Real_71-Webpage-P,Hateful Arizona Pastor Deported From Botswana After Saying Gays Should Be ‘Stoned to Death’ (VIDEO),http://www.addictinginfo.org/2016/09/20/hateful-arizona-pastor-deported-from-botswana-after-saying-gays-should-be-stoned-to-death-video/,http://www.addictinginfo.org,1474329600000.0,False,4.0
Real_72-Webpage-P,Twitter Just Wrecked Donald Trump After Horrible Attack On ‘Black Communities’ (TWEETS) ‹ Opposition Report,http://winningdemocrats.com/twitter-just-wrecked-donald-trump-after-horrible-attack-on-black-communities-tweets/,http://winningdemocrats.com,,False,2.0
Real_73-Webpage-P,Meet This Week's White Texan Terrorist Trump Isn't Talking About,http://occupydemocrats.com/2016/09/20/meet-weeks-white-texan-terrorist-trump-isnt-talking/,http://occupydemocrats.com,1474329600000.0,False,1.0
Real_74-Webpage-P,McConnell plays hardball in spending fight,http://politi.co/2cGf4xO,http://politi.co,1474552728000.0,False,4.0
Real_75-Webpage-P,What the US government can and cannot do to US citizens suspected of terrorism,http://cnn.it/2d6Dcug,http://cnn.it,,False,8.0
Real_76-Webpage-P,Trump received $1.6 million from Secret Service,http://politi.co/2cQ4Ssc,http://politi.co,1474571470000.0,False,130.0
Real_77-Webpage-P,"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcn.ws/2cLOLtg,http://abcn.ws,,False,825.0
Real_78-Webpage-P,"Ivanka Trump, Paul Ryan meet",http://cnn.it/2d6HcPU,http://cnn.it,,False,5.0
Real_79-Webpage-P,Schumer transfers millions to Dems in bid for Senate takeover,http://politi.co/2cYJWvx,http://politi.co,1474348829000.0,False,4.0
Real_8-Webpage-P,"Trump Said Not Paying Taxes Makes Him ""Smart."" Mark Cuban's Response Is Powerful",http://occupydemocrats.com/2016/09/28/trump-said-not-paying-taxes-makes-smart-mark-cubans-response-powerful/,http://occupydemocrats.com,1475020800000.0,False,4.0
Real_80-Webpage-P,Transparent creator Jill Soloway compares 'monster' Trump to Hitler after Emmy win,http://cnn.it/2d5RPSS,http://cnn.it,,False,1.0
Real_81-Webpage-P,Airstrikes Bury Syrians in Aleppo - ABC News,http://abcn.ws/2d6AS7G,http://abcn.ws,,False,2.0
Real_82-Webpage-P,America's relationships are on the line — no matter who wins,http://politi.co/2d1xPwp,http://politi.co,1474261890000.0,False,6.0
Real_83-Webpage-P,The Word Liberals are TERRIFIED Of – Eagle Rising,http://eaglerising.com/36863/terrorism-the-word-liberals-are-terrified-of/,http://eaglerising.com,1474326152000.0,False,1.0
Real_84-Webpage-P,"Clint Eastwood Had Enough, Blows Up On Hillary And Obama… Liberals",http://freedomdaily.com/clint-eastwood-had-enough-blows-up-on-hillary-and-obama-liberals-are-furious/,http://freedomdaily.com,1474394766000.0,False,7.0
